route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
HORSHAM - PETERBOROUGH (11),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - PETERBOROUGH (11),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,0.5
HORSHAM - PETERBOROUGH (11),3,PURLEY,SOUTH CROYDON,stop,4.85,29.6,4,0.5
HORSHAM - PETERBOROUGH (11),4,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
HORSHAM - PETERBOROUGH (12),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - PETERBOROUGH (12),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,1
HORSHAM - PETERBOROUGH (12),3,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,0.5
HORSHAM - PETERBOROUGH (12),4,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,6,0.5
HORSHAM - PETERBOROUGH (13),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - PETERBOROUGH (13),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,1
HORSHAM - PETERBOROUGH (13),3,PURLEY,EAST CROYDON,stop,3.07,36.1,6,0.5
HORSHAM - PETERBOROUGH (2),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - PETERBOROUGH (2),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,2,1
HORSHAM - PETERBOROUGH (2),3,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
HORSHAM - PETERBOROUGH (2),4,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
HORSHAM - PETERBOROUGH (2),5,COULSDON SOUTH,EAST CROYDON,stop,5,36.2,6,1
HORSHAM - PETERBOROUGH (3),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
HORSHAM - PETERBOROUGH (4),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
HORSHAM - PETERBOROUGH (5),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - PETERBOROUGH (5),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,1
HORSHAM - PETERBOROUGH (5),3,PURLEY,EAST CROYDON,stop,3.07,36.1,6,0.5
HORSHAM - PETERBOROUGH (6),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - PETERBOROUGH (6),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,1
HORSHAM - PETERBOROUGH (6),3,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
HORSHAM - PETERBOROUGH (6),4,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
HORSHAM - PETERBOROUGH (6),5,COULSDON SOUTH,EAST CROYDON,stop,5,36.2,7,1
HORSHAM - PETERBOROUGH (7),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - PETERBOROUGH (7),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,2,1
HORSHAM - PETERBOROUGH (7),3,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
HORSHAM - PETERBOROUGH (7),4,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
HORSHAM - PETERBOROUGH (7),5,COULSDON SOUTH,EAST CROYDON,stop,5,36.2,6,1
HORSHAM - PETERBOROUGH (8),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
HORSHAM - PETERBOROUGH (9),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
HORSHAM - SELHURST,1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
HORSHAM - STEVENAGE,1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - STEVENAGE,2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,1
HORSHAM - STEVENAGE,3,PURLEY,EAST CROYDON,stop,3.07,36.1,6,0.5
HORSHAM - WEST HAMPSTEAD THAMESLINK,1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
HORSHAM - WEST HAMPSTEAD THAMESLINK,2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0.5
HORSHAM - WEST HAMPSTEAD THAMESLINK,3,PURLEY,EAST CROYDON,stop,3.07,36.1,5,0.5
LEWES - EAST CROYDON,1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
LITTLEHAMPTON - EAST CROYDON,1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
LITTLEHAMPTON - EAST CROYDON,2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,0
LITTLEHAMPTON - EAST CROYDON,3,PURLEY,SOUTH CROYDON,stop,4.85,29.6,4,0
LITTLEHAMPTON - EAST CROYDON,4,SOUTH CROYDON,EAST CROYDON,pass,4.39,48.5,2,0
LITTLEHAMPTON - EAST CROYDON,5,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
LITTLEHAMPTON - EAST CROYDON (2),1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
LITTLEHAMPTON - EAST CROYDON (3),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
LITTLEHAMPTON - EAST CROYDON (4),1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
LITTLEHAMPTON - EAST CROYDON (5),1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
LITTLEHAMPTON - EAST CROYDON (6),1,COULSDON SOUTH,EAST CROYDON,stop,5,36.2,6,0
LITTLEHAMPTON - EAST CROYDON (6),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,0
LITTLEHAMPTON - EAST CROYDON (6),3,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
LITTLEHAMPTON - EAST CROYDON (7),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
LITTLEHAMPTON - EAST CROYDON (8),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
LITTLEHAMPTON - EAST CROYDON (8),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,0
LITTLEHAMPTON - EAST CROYDON (8),3,PURLEY,EAST CROYDON,stop,3.07,36.1,6,0
LITTLEHAMPTON - EAST CROYDON (9),1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
LUTON - GATWICK AIRPORT,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0.5
LUTON - GATWICK AIRPORT,2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
LUTON - GATWICK AIRPORT (2),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0.5
LUTON - GATWICK AIRPORT (2),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
LUTON - GATWICK AIRPORT (3),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0.5
LUTON - GATWICK AIRPORT (3),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
LUTON - GATWICK AIRPORT (4),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0.5
LUTON - GATWICK AIRPORT (4),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
LUTON - THREE BRIDGES,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0.5
LUTON - THREE BRIDGES,2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
LUTON - THREE BRIDGES (2),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0.5
LUTON - THREE BRIDGES (2),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
LUTON - THREE BRIDGES (3),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0.5
LUTON - THREE BRIDGES (3),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
NEW CROSS GATE LONDON - CATERHAM,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,2,1
NEW CROSS GATE LONDON - CATERHAM,2,SOUTH CROYDON,PURLEY OAKS,stop,5.2,29.6,3,0
NEW CROSS GATE LONDON - CATERHAM,3,PURLEY OAKS,PURLEY,stop,1.06,17.3,3,0
NEW CROSS GATE LONDON - CATERHAM,4,PURLEY,KENLEY,stop,1.19,17.4,3,4
NORWOOD JUNCTION - BRIGHTON,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,0.5
NORWOOD JUNCTION - BRIGHTON (2),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,0.5
NORWOOD JUNCTION - BRIGHTON (3),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
NORWOOD JUNCTION - CATERHAM,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0
NORWOOD JUNCTION - CATERHAM,2,SOUTH CROYDON,PURLEY OAKS,stop,5.2,29.6,2,0
NORWOOD JUNCTION - CATERHAM,3,PURLEY OAKS,PURLEY,stop,1.06,17.3,3,0
NORWOOD JUNCTION - CATERHAM,4,PURLEY,KENLEY,stop,1.19,17.4,3,4
NORWOOD JUNCTION - EAST GRINSTEAD,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0
NORWOOD JUNCTION - EAST GRINSTEAD,2,SOUTH CROYDON,SANDERSTEAD,stop,5.44,29.6,3,0
NORWOOD JUNCTION - EAST GRINSTEAD,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0
NORWOOD JUNCTION - EAST GRINSTEAD,4,EAST CROYDON,SANDERSTEAD,stop,2.33,36.1,5,0
NORWOOD JUNCTION - EAST GRINSTEAD (2),1,EAST CROYDON,SANDERSTEAD,stop,2.33,36.1,5,1
NORWOOD JUNCTION - EAST GRINSTEAD (2),2,SANDERSTEAD,RIDDLESDOWN,stop,1.32,17.3,3,0
NORWOOD JUNCTION - EAST GRINSTEAD (2),3,RIDDLESDOWN,UPPER WARLINGHAM,stop,2.24,17.4,4,0
NORWOOD JUNCTION - EAST GRINSTEAD (2),4,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
NORWOOD JUNCTION - EAST GRINSTEAD (2),5,SOUTH CROYDON,SANDERSTEAD,pass,5.44,29.6,2,0
NORWOOD JUNCTION - EAST GRINSTEAD (2),6,SANDERSTEAD,RIDDLESDOWN,stop,1.32,17.3,3,0
NORWOOD JUNCTION - EAST GRINSTEAD (2),7,RIDDLESDOWN,UPPER WARLINGHAM,stop,2.24,17.4,4,0
NORWOOD JUNCTION - GATWICK AIRPORT,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,4,0
NORWOOD JUNCTION - GATWICK AIRPORT,2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0
NORWOOD JUNCTION - GATWICK AIRPORT,3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
NORWOOD JUNCTION - HORSHAM,1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,0.5
NORWOOD JUNCTION - HORSHAM,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0.5
NORWOOD JUNCTION - HORSHAM (2),1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,0.5
NORWOOD JUNCTION - HORSHAM (2),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0.5
NORWOOD JUNCTION - HORSHAM (3),1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,1
NORWOOD JUNCTION - HORSHAM (4),1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,0.5
NORWOOD JUNCTION - HORSHAM (4),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,0.5
NORWOOD JUNCTION - OXTED,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0
NORWOOD JUNCTION - OXTED,2,SOUTH CROYDON,SANDERSTEAD,stop,5.44,29.6,3,0
NORWOOD JUNCTION - OXTED,3,SANDERSTEAD,RIDDLESDOWN,stop,1.32,17.3,3,0
NORWOOD JUNCTION - OXTED,4,RIDDLESDOWN,UPPER WARLINGHAM,stop,2.24,17.4,4,0
NORWOOD JUNCTION - THREE BRIDGES,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
NORWOOD JUNCTION - THREE BRIDGES,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0.5
ORE - EAST CROYDON,1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
ORE - EAST CROYDON (2),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
ORE - EAST CROYDON (3),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
ORE - EAST CROYDON (4),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
ORE - EAST CROYDON (5),1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
ORE - EAST CROYDON (6),1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
PETERBOROUGH - HORSHAM,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
PETERBOROUGH - HORSHAM,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
PETERBOROUGH - HORSHAM (10),1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,0.5
PETERBOROUGH - HORSHAM (11),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
PETERBOROUGH - HORSHAM (11),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
PETERBOROUGH - HORSHAM (12),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,2
PETERBOROUGH - HORSHAM (12),2,PURLEY,COULSDON SOUTH,pass,2.12,17.4,3,0
PETERBOROUGH - HORSHAM (12),3,EAST CROYDON,COULSDON SOUTH,stop,5,36.2,8,2
PETERBOROUGH - HORSHAM (13),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,2
PETERBOROUGH - HORSHAM (13),2,PURLEY,COULSDON SOUTH,pass,2.12,17.4,3,0
PETERBOROUGH - HORSHAM (13),3,EAST CROYDON,COULSDON SOUTH,stop,5,36.2,8,2
PETERBOROUGH - HORSHAM (14),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
PETERBOROUGH - HORSHAM (14),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
PETERBOROUGH - HORSHAM (15),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
PETERBOROUGH - HORSHAM (15),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
PETERBOROUGH - HORSHAM (16),1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,1
PETERBOROUGH - HORSHAM (17),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
PETERBOROUGH - HORSHAM (17),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
PETERBOROUGH - HORSHAM (17),3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,0.5
PETERBOROUGH - HORSHAM (18),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
PETERBOROUGH - HORSHAM (18),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
PETERBOROUGH - HORSHAM (18),3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,0.5
PETERBOROUGH - HORSHAM (19),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,2,1
PETERBOROUGH - HORSHAM (19),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
PETERBOROUGH - HORSHAM (19),3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0.5
PETERBOROUGH - HORSHAM (2),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
PETERBOROUGH - HORSHAM (2),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
PETERBOROUGH - HORSHAM (2),3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
PETERBOROUGH - HORSHAM (20),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
PETERBOROUGH - HORSHAM (20),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
PETERBOROUGH - HORSHAM (20),3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,0.5
PETERBOROUGH - HORSHAM (3),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
PETERBOROUGH - HORSHAM (3),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
PETERBOROUGH - HORSHAM (3),3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
PETERBOROUGH - HORSHAM (4),1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
PETERBOROUGH - HORSHAM (4),2,SOUTH CROYDON,PURLEY,stop,4.85,29.6,4,0.5
PETERBOROUGH - HORSHAM (4),3,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
PETERBOROUGH - HORSHAM (5),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
PETERBOROUGH - HORSHAM (5),2,PURLEY,COULSDON SOUTH,pass,2.12,17.4,3,0
PETERBOROUGH - HORSHAM (5),3,EAST CROYDON,COULSDON SOUTH,stop,5,36.2,8,1
PETERBOROUGH - HORSHAM (6),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,2
PETERBOROUGH - HORSHAM (6),2,PURLEY,COULSDON SOUTH,pass,2.12,17.4,3,0
PETERBOROUGH - HORSHAM (6),3,EAST CROYDON,COULSDON SOUTH,stop,5,36.2,8,2
PETERBOROUGH - HORSHAM (7),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,2
PETERBOROUGH - HORSHAM (7),2,PURLEY,COULSDON SOUTH,pass,2.12,17.4,3,0
PETERBOROUGH - HORSHAM (7),3,EAST CROYDON,COULSDON SOUTH,stop,5,36.2,8,2
PETERBOROUGH - HORSHAM (8),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,2
PETERBOROUGH - HORSHAM (8),2,PURLEY,COULSDON SOUTH,pass,2.12,17.4,3,0
PETERBOROUGH - HORSHAM (8),3,EAST CROYDON,COULSDON SOUTH,stop,5,36.2,8,2
PETERBOROUGH - HORSHAM (9),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
PETERBOROUGH - HORSHAM (9),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,1
POLEGATE - EAST CROYDON,1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
PORTSMOUTH HARBOUR - EAST CROYDON,1,PURLEY,EAST CROYDON,pass,3.07,36.1,3,0
PURLEY - CATERHAM,1,PURLEY,KENLEY,stop,1.19,17.4,3,0
PURLEY - NEW CROSS GATE LONDON,1,PURLEY,PURLEY OAKS,stop,1.06,17.3,3,0
PURLEY - NEW CROSS GATE LONDON,2,PURLEY OAKS,SOUTH CROYDON,stop,5.2,29.6,3,0
PURLEY - NEW CROSS GATE LONDON,3,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0
PURLEY - PURLEY,1,EAST CROYDON,PURLEY,pass,3.07,36.1,6,0
PURLEY - PURLEY (2),1,PURLEY,EAST CROYDON,stop,3.07,36.1,8,0
PURLEY - TATTENHAM CORNER,1,PURLEY,REEDHAM (GREATER LONDON),stop,0.66,17.3,2,0
PURLEY - TATTENHAM CORNER,2,REEDHAM (GREATER LONDON),COULSDON TOWN,stop,0.93,17.4,3,0
PURLEY - TATTENHAM CORNER,3,COULSDON TOWN,WOODMANSTERNE,stop,1.42,17.4,3,0
PURLEY - TATTENHAM CORNER,4,WOODMANSTERNE,CHIPSTEAD,stop,0.72,17.4,3,0
PURLEY - TATTENHAM CORNER,5,CHIPSTEAD,KINGSWOOD AND BURGH HEATH,stop,2.4,17.5,6,0
PURLEY - TATTENHAM CORNER,6,KINGSWOOD AND BURGH HEATH,TADWORTH,stop,1.24,17.5,3,0
PURLEY - TATTENHAM CORNER,7,TADWORTH,TATTENHAM CORNER,stop,1.4,17.5,4,0
PURLEY - TATTENHAM CORNER (2),1,PURLEY,COULSDON TOWN,stop,1.57,17.4,4,0
PURLEY - TATTENHAM CORNER (2),2,COULSDON TOWN,TATTENHAM CORNER,pass,5.48,17.4,13,0
PURLEY - TATTENHAM CORNER (2),3,PURLEY,TATTENHAM CORNER,stop,6.79,17.4,17,0
PURLEY - TATTENHAM CORNER (3),1,PURLEY,REEDHAM (GREATER LONDON),stop,0.66,17.3,7,0
PURLEY - TATTENHAM CORNER (3),2,REEDHAM (GREATER LONDON),COULSDON TOWN,stop,0.93,17.4,4,0
PURLEY - TATTENHAM CORNER (3),3,COULSDON TOWN,WOODMANSTERNE,stop,1.42,17.4,6,0
PURLEY - TATTENHAM CORNER (3),4,WOODMANSTERNE,CHIPSTEAD,stop,0.72,17.4,5,0
PURLEY - TATTENHAM CORNER (3),5,CHIPSTEAD,KINGSWOOD AND BURGH HEATH,stop,2.4,17.5,12,0
REIGATE - EAST CROYDON,1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
REIGATE - EAST CROYDON,2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0
REIGATE - EAST CROYDON,3,PURLEY,EAST CROYDON,stop,3.07,36.1,5,1
REIGATE - EAST CROYDON,4,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
REIGATE - EAST CROYDON,5,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0
REIGATE - EAST CROYDON,6,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
REIGATE - EAST CROYDON,7,SOUTH CROYDON,EAST CROYDON,pass,4.39,48.5,2,0
SELHURST  T&RS  MD  M&EE   NSC - TATTENHAM CORNER,1,EAST CROYDON,TATTENHAM CORNER,pass,8.44,36.2,22,0
SELHURST  T&RS  MD  M&EE   NSC - TATTENHAM CORNER,2,SOUTH CROYDON,TATTENHAM CORNER,pass,5.17,29.8,19,0
SELHURST  T&RS  MD  M&EE   NSC - TATTENHAM CORNER,3,COULSDON TOWN,TATTENHAM CORNER,pass,5.48,17.4,13,0
SELHURST  T&RS  MD  M&EE   NSC - TATTENHAM CORNER,4,PURLEY,TATTENHAM CORNER,pass,6.79,17.4,16,0
SELHURST - BOGNOR REGIS,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SELHURST - BOGNOR REGIS,2,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
SELHURST - BRIGHTON,1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,0
SELHURST - BRIGHTON,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - BRIGHTON,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0
SELHURST - BRIGHTON,4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,3,0
SELHURST - BRIGHTON,5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - BRIGHTON (2),1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,1
SELHURST - BRIGHTON (2),2,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SELHURST - BRIGHTON (2),3,SOUTH CROYDON,PURLEY,pass,4.85,29.6,3,0
SELHURST - BRIGHTON (3),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
SELHURST - BRIGHTON (3),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,1
SELHURST - BRIGHTON (3),3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SELHURST - BRIGHTON (3),4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,2,0
SELHURST - BRIGHTON (3),5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,1
SELHURST - BRIGHTON (4),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
SELHURST - BRIGHTON (4),2,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SELHURST - BRIGHTON (4),3,SOUTH CROYDON,PURLEY,pass,4.85,29.6,2,0
SELHURST - BRIGHTON (5),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
SELHURST - BRIGHTON (5),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,1
SELHURST - BRIGHTON (5),3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SELHURST - BRIGHTON (5),4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,2,0
SELHURST - BRIGHTON (5),5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,1
SELHURST - EAST GRINSTEAD,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,2
SELHURST - EAST GRINSTEAD,2,EAST CROYDON,SANDERSTEAD,stop,2.33,36.1,4,2
SELHURST - EAST GRINSTEAD (2),1,EAST CROYDON,SANDERSTEAD,stop,2.33,36.1,4,1
SELHURST - EAST GRINSTEAD (2),2,SANDERSTEAD,RIDDLESDOWN,stop,1.32,17.3,3,0
SELHURST - EAST GRINSTEAD (2),3,RIDDLESDOWN,UPPER WARLINGHAM,stop,2.24,17.4,4,0
SELHURST - EAST GRINSTEAD (2),4,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,2,1
SELHURST - EAST GRINSTEAD (2),5,SOUTH CROYDON,SANDERSTEAD,pass,5.44,29.6,2,0
SELHURST - EAST GRINSTEAD (2),6,SANDERSTEAD,RIDDLESDOWN,stop,1.32,17.3,3,0
SELHURST - EAST GRINSTEAD (2),7,RIDDLESDOWN,UPPER WARLINGHAM,stop,2.24,17.4,4,0
SELHURST - GATWICK AIRPORT,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
SELHURST - GATWICK AIRPORT,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - GATWICK AIRPORT,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,2,1
SELHURST - GATWICK AIRPORT,4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,3,0
SELHURST - GATWICK AIRPORT,5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - HORSHAM,1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,0
SELHURST - HORSHAM,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - HORSHAM,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0
SELHURST - HORSHAM,4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,3,0
SELHURST - HORSHAM,5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - LITTLEHAMPTON,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SELHURST - LITTLEHAMPTON,2,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
SELHURST - REDHILL,1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,1
SELHURST - REDHILL,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - REDHILL,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SELHURST - REDHILL,4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,3,0
SELHURST - REDHILL,5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SELHURST - REIGATE,1,EAST CROYDON,PURLEY,stop,3.07,36.1,6,4
SELHURST - REIGATE,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,0
SELHURST - REIGATE,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,4
SELHURST - REIGATE,4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,3,0
SELHURST - REIGATE,5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,3,0
SELHURST - THREE BRIDGES,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
SELHURST - THREE BRIDGES,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
