route_variant,date,departure_time,train_class,number_of_coaches
SURBITON - ALTON,2026-03-12,00:22:00,450,4
SURBITON - ALTON,2026-03-13,07:50:00,450,4
SURBITON - ALTON,2026-03-13,11:50:00,450,4
SURBITON - ALTON,2026-03-13,12:50:00,450,4
SURBITON - ALTON,2026-03-13,17:20:00,450,4
SURBITON - ALTON,2026-03-13,19:47:00,450,4
SURBITON - ALTON,2026-03-13,23:50:00,450,4
SURBITON - ALTON,2026-03-13,08:20:00,450,4
SURBITON - ALTON,2026-03-13,08:50:00,450,4
SURBITON - ALTON,2026-03-13,09:50:00,450,4
SURBITON - ALTON,2026-03-13,10:50:00,450,4
SURBITON - ALTON,2026-03-13,13:50:00,450,4
SURBITON - ALTON,2026-03-13,14:50:00,450,4
SURBITON - ALTON,2026-03-13,15:50:00,450,4
SURBITON - ALTON,2026-03-13,16:50:00,450,4
SURBITON - ALTON,2026-03-13,20:20:00,450,4
SURBITON - ALTON,2026-03-13,21:20:00,450,4
SURBITON - ALTON,2026-03-13,22:20:00,450,4
SURBITON - ALTON,2026-03-13,23:20:00,450,4
SURBITON - ALTON,2026-03-13,00:22:00,450,4
SURBITON - ALTON,2026-03-13,00:49:00,450,4
SURBITON - ALTON,2026-03-14,00:21:00,450,4
SURBITON - ALTON,2026-03-14,00:47:00,450,4
WEST BYFLEET - ALTON,2026-03-09,17:50:00,450,8
WEST BYFLEET - ALTON,2026-03-09,18:48:00,450,8
WEST BYFLEET - ALTON,2026-03-10,17:50:00,450,8
WEST BYFLEET - ALTON,2026-03-10,18:48:00,450,8
WEST BYFLEET - ALTON,2026-03-11,17:50:00,450,8
WEST BYFLEET - ALTON,2026-03-11,18:48:00,450,8
WEST BYFLEET - ALTON,2026-03-12,17:50:00,450,8
WEST BYFLEET - ALTON,2026-03-12,18:48:00,450,8
WEST BYFLEET - ALTON,2026-03-13,17:50:00,450,8
WEST BYFLEET - ALTON,2026-03-13,18:48:00,450,8
WOKING - ALTON,2026-03-08,01:04:00,450,4
WOKING - ALTON,2026-03-08,16:46:00,450,4
WOKING - ALTON,2026-03-08,17:46:00,450,4
WOKING - ALTON,2026-03-08,18:46:00,450,4
WOKING - ALTON,2026-03-08,19:46:00,450,4
WOKING - ALTON,2026-03-08,20:46:00,450,4
WOKING - ALTON,2026-03-08,21:46:00,450,4
WOKING - ALTON,2026-03-08,22:46:00,450,4
WOKING - ALTON,2026-03-08,23:49:00,450,4
FARNHAM - WOKING,2026-03-08,07:41:00,450,8
PUTNEY - ALDERSHOT,2026-03-09,19:33:00,450,8
ASCOT - ALDERSHOT,2026-03-09,06:41:00,450,8
ASCOT - ALDERSHOT,2026-03-09,07:13:00,450,8
ASCOT - ALDERSHOT,2026-03-09,07:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,08:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,08:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,09:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,09:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,10:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,10:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,11:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,11:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,12:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,12:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,13:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,13:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,14:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,14:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,15:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,15:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,16:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,16:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,17:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,17:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,18:14:00,450,8
ASCOT - ALDERSHOT,2026-03-09,18:55:00,450,8
ASCOT - ALDERSHOT,2026-03-09,19:14:00,450,8
ASCOT - ALDERSHOT,2026-03-09,19:45:00,450,8
ASCOT - ALDERSHOT,2026-03-09,20:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,20:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,21:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,21:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,22:19:00,450,8
ASCOT - ALDERSHOT,2026-03-09,22:49:00,450,8
ASCOT - ALDERSHOT,2026-03-09,23:19:00,450,8
PUTNEY - ALDERSHOT,2026-03-09,18:44:00,450,8
PUTNEY - ALDERSHOT,2026-03-10,19:33:00,450,8
ASCOT - ALDERSHOT,2026-03-10,06:41:00,450,8
ASCOT - ALDERSHOT,2026-03-10,07:13:00,450,8
ASCOT - ALDERSHOT,2026-03-10,07:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,08:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,08:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,09:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,09:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,10:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,10:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,11:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,11:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,12:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,12:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,13:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,13:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,14:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,14:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,15:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,15:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,16:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,16:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,17:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,17:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,18:14:00,450,8
ASCOT - ALDERSHOT,2026-03-10,18:55:00,450,8
ASCOT - ALDERSHOT,2026-03-10,19:14:00,450,8
ASCOT - ALDERSHOT,2026-03-10,19:45:00,450,8
ASCOT - ALDERSHOT,2026-03-10,20:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,20:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,21:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,21:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,22:19:00,450,8
ASCOT - ALDERSHOT,2026-03-10,22:49:00,450,8
ASCOT - ALDERSHOT,2026-03-10,23:19:00,450,8
PUTNEY - ALDERSHOT,2026-03-10,18:44:00,450,8
PUTNEY - ALDERSHOT,2026-03-11,19:33:00,450,8
ASCOT - ALDERSHOT,2026-03-11,06:41:00,450,8
ASCOT - ALDERSHOT,2026-03-11,07:13:00,450,8
ASCOT - ALDERSHOT,2026-03-11,07:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,08:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,08:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,09:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,09:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,10:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,10:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,11:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,11:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,12:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,12:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,13:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,13:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,14:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,14:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,15:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,15:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,16:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,16:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,17:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,17:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,18:14:00,450,8
ASCOT - ALDERSHOT,2026-03-11,18:55:00,450,8
ASCOT - ALDERSHOT,2026-03-11,19:14:00,450,8
ASCOT - ALDERSHOT,2026-03-11,19:45:00,450,8
ASCOT - ALDERSHOT,2026-03-11,20:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,20:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,21:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,21:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,22:19:00,450,8
ASCOT - ALDERSHOT,2026-03-11,22:49:00,450,8
ASCOT - ALDERSHOT,2026-03-11,23:19:00,450,8
PUTNEY - ALDERSHOT,2026-03-11,18:44:00,450,8
PUTNEY - ALDERSHOT,2026-03-12,19:33:00,450,8
ASCOT - ALDERSHOT,2026-03-12,06:41:00,450,8
ASCOT - ALDERSHOT,2026-03-12,07:13:00,450,8
ASCOT - ALDERSHOT,2026-03-12,07:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,08:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,08:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,09:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,09:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,10:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,10:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,11:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,11:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,12:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,12:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,13:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,13:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,14:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,14:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,15:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,15:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,16:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,16:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,17:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,17:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,18:14:00,450,8
ASCOT - ALDERSHOT,2026-03-12,18:55:00,450,8
ASCOT - ALDERSHOT,2026-03-12,19:14:00,450,8
ASCOT - ALDERSHOT,2026-03-12,19:45:00,450,8
ASCOT - ALDERSHOT,2026-03-12,20:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,20:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,21:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,21:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,22:19:00,450,8
ASCOT - ALDERSHOT,2026-03-12,22:49:00,450,8
ASCOT - ALDERSHOT,2026-03-12,23:19:00,450,8
PUTNEY - ALDERSHOT,2026-03-12,18:44:00,450,8
PUTNEY - ALDERSHOT,2026-03-13,19:33:00,450,8
ASCOT - ALDERSHOT,2026-03-13,06:41:00,450,8
ASCOT - ALDERSHOT,2026-03-13,07:13:00,450,8
ASCOT - ALDERSHOT,2026-03-13,07:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,08:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,08:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,09:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,09:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,10:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,10:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,11:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,11:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,12:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,12:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,13:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,13:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,14:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,14:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,15:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,15:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,16:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,16:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,17:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,17:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,18:14:00,450,8
ASCOT - ALDERSHOT,2026-03-13,18:55:00,450,8
ASCOT - ALDERSHOT,2026-03-13,19:14:00,450,8
ASCOT - ALDERSHOT,2026-03-13,19:45:00,450,8
ASCOT - ALDERSHOT,2026-03-13,20:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,20:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,21:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,21:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,22:19:00,450,8
ASCOT - ALDERSHOT,2026-03-13,22:49:00,450,8
ASCOT - ALDERSHOT,2026-03-13,23:19:00,450,8
PUTNEY - ALDERSHOT,2026-03-13,18:44:00,450,8
ASCOT - ALDERSHOT,2026-03-14,07:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,07:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,08:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,08:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,09:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,09:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,10:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,10:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,11:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,11:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,12:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,12:51:00,450,8
ASCOT - ALDERSHOT,2026-03-14,13:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,13:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,14:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,14:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,15:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,15:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,16:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,16:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,17:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,17:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,18:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,18:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,19:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,19:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,20:19:00,450,8
ASCOT - ALDERSHOT,2026-03-14,20:49:00,450,8
ASCOT - ALDERSHOT,2026-03-14,21:19:00,450,4
ASCOT - ALDERSHOT,2026-03-14,21:49:00,450,4
ASCOT - ALDERSHOT,2026-03-14,22:19:00,450,4
ASCOT - ALDERSHOT,2026-03-14,22:49:00,450,4
ASCOT - ALDERSHOT,2026-03-14,23:19:00,450,4
ASCOT - ALDERSHOT,2026-03-14,00:20:00,450,8
FARNHAM - SURBITON,2026-03-14,06:09:00,450,8
