route_variant,date,departure_time,train_class,number_of_coaches
WOKING - EXETER ST DAVIDS,2026-03-14,12:54:00,,
YEOVIL JUNCTION - WOKING (2),2026-03-14,11:41:00,,
WOKING - SALISBURY,2026-03-14,13:24:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-14,12:08:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-14,13:54:00,,
SALISBURY - WOKING (2),2026-03-14,12:41:00,,
WOKING - SALISBURY,2026-03-14,14:24:00,,
EXETER ST DAVIDS - WOKING,2026-03-14,13:08:00,,
WOKING - EXETER ST DAVIDS,2026-03-14,14:54:00,,
SALISBURY - WOKING (2),2026-03-14,13:41:00,,
WOKING - SALISBURY,2026-03-14,15:24:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-14,14:08:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-14,15:54:00,,
SALISBURY - WOKING (2),2026-03-14,14:41:00,,
WOKING - SALISBURY,2026-03-14,16:24:00,,
EXETER ST DAVIDS - WOKING,2026-03-14,15:08:00,,
WOKING - EXETER ST DAVIDS,2026-03-14,16:54:00,,
SALISBURY - WOKING (2),2026-03-14,15:41:00,,
WOKING - SALISBURY,2026-03-14,17:24:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-14,16:08:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-14,17:54:00,,
SALISBURY - WOKING (2),2026-03-14,16:41:00,,
EXETER ST DAVIDS - WOKING,2026-03-14,17:08:00,,
WOKING - EXETER ST DAVIDS,2026-03-14,18:54:00,,
SALISBURY - WOKING (2),2026-03-14,17:41:00,,
WOKING - SALISBURY,2026-03-14,19:24:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-14,18:08:00,,
WOKING - EXETER ST DAVIDS (3),2026-03-14,19:54:00,,
SALISBURY - WOKING (2),2026-03-14,18:41:00,,
WOKING - SALISBURY,2026-03-14,20:24:00,,
EXETER ST DAVIDS - WOKING,2026-03-14,19:08:00,,
WOKING - HONITON,2026-03-14,20:54:00,,
SALISBURY - WOKING (2),2026-03-14,19:41:00,,
WOKING - SALISBURY,2026-03-14,21:24:00,,
EXETER ST DAVIDS - WOKING (5),2026-03-14,20:21:00,,
WOKING - YEOVIL JUNCTION (2),2026-03-14,21:54:00,,
EXETER ST DAVIDS - WOKING (3),2026-03-14,21:21:00,,
WOKING - SALISBURY,2026-03-14,22:54:00,,
SALISBURY - WOKING,2026-03-14,21:41:00,,
WOKING - SALISBURY,2026-03-14,23:24:00,,
EXETER ST DAVIDS - WOKING (4),2026-03-14,22:20:00,,
WOKING - SALISBURY,2026-03-14,00:16:00,,
EXETER ST DAVIDS - WOKING (5),2026-03-14,23:21:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,21:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,20:31:00,,
WOKING - PORTSMOUTH HARBOUR (4),2026-03-14,22:44:00,,
WOKING - FROME,2026-03-14,09:24:00,,
WOKING - YEOVIL JUNCTION (3),2026-03-14,18:24:00,,
WEYMOUTH - WOKING (5),2026-03-14,10:13:00,,
WEYMOUTH - WOKING (5),2026-03-14,11:13:00,,
WEYMOUTH - WOKING (5),2026-03-14,12:13:00,,
WEYMOUTH - WOKING (5),2026-03-14,13:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,09:09:00,,
WEYMOUTH - WOKING (5),2026-03-14,14:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,10:09:00,,
WEYMOUTH - WOKING (5),2026-03-14,15:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,11:09:00,,
WEYMOUTH - WOKING (5),2026-03-14,16:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,12:09:00,,
WEYMOUTH - WOKING (5),2026-03-14,17:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,13:12:00,,
WEYMOUTH - WOKING (5),2026-03-14,18:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,14:09:00,,
WEYMOUTH - WOKING (5),2026-03-14,19:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,15:09:00,,
WEYMOUTH - WOKING (5),2026-03-14,20:13:00,,
WOKING - WEYMOUTH (4),2026-03-14,16:09:00,,
WEYMOUTH - WOKING (5),2026-03-14,21:14:00,,
WOKING - WEYMOUTH (4),2026-03-14,17:09:00,,
WOKING - WEYMOUTH (4),2026-03-14,18:09:00,,
WOKING - WEYMOUTH (4),2026-03-14,19:09:00,,
WEYMOUTH - BASINGSTOKE (2),2026-03-14,08:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,09:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,10:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,11:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,12:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,13:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,14:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,15:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,16:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,17:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,18:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,19:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-14,20:47:00,,
WEYMOUTH - WOKING (6),2026-03-14,21:47:00,,
WEYMOUTH - WOKING (8),2026-03-14,22:53:00,,
WEYMOUTH - WOKING (10),2026-03-14,23:28:00,,
SURBITON - WEYMOUTH,2026-03-14,06:11:00,,
WEYMOUTH - WOKING (11),2026-03-14,08:13:00,,
WEYMOUTH - WOKING (12),2026-03-14,09:13:00,,
WOKING - WEYMOUTH (10),2026-03-14,08:09:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,21:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,22:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,22:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,23:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-14,01:07:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,08:33:00,,
FARNBOROUGH (MAIN) - PORTSMOUTH HARBOUR,2026-03-14,07:35:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,23:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,23:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,22:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,22:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,21:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,21:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,20:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,20:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,19:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,19:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,18:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,18:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,17:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,17:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,16:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,16:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,15:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,15:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,14:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,14:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,13:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,13:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,12:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,12:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,11:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,11:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,10:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,10:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,09:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,09:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,08:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,08:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,07:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,07:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,06:53:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,06:23:00,,
FARNBOROUGH (MAIN) - GUILDFORD,2026-03-14,05:23:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,23:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,23:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,22:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,22:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,21:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,21:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,20:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,20:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,19:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,19:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,18:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,18:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,17:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,17:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,16:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,16:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,15:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,15:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,14:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,14:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,13:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,13:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,12:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,12:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,11:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,11:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,10:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,10:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,09:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,09:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,08:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,08:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,07:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,07:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,06:55:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,06:25:00,,
FARNBOROUGH (MAIN) - WEYBRIDGE,2026-03-14,05:25:00,,
,2026-03-14,08:00:00,,
,2026-03-14,07:30:00,,
,2026-03-14,23:30:00,,
,2026-03-14,23:00:00,,
,2026-03-14,22:30:00,,
,2026-03-14,22:00:00,,
,2026-03-14,21:30:00,,
,2026-03-14,21:00:00,,
,2026-03-14,20:30:00,,
,2026-03-14,20:00:00,,
,2026-03-14,19:30:00,,
,2026-03-14,16:30:00,,
,2026-03-14,16:00:00,,
,2026-03-14,19:00:00,,
,2026-03-14,15:30:00,,
,2026-03-14,18:30:00,,
,2026-03-14,15:00:00,,
,2026-03-14,18:00:00,,
,2026-03-14,14:30:00,,
,2026-03-14,14:00:00,,
,2026-03-14,17:30:00,,
,2026-03-14,13:30:00,,
,2026-03-14,17:00:00,,
,2026-03-14,13:00:00,,
,2026-03-14,12:30:00,,
,2026-03-14,12:00:00,,
,2026-03-14,11:30:00,,
,2026-03-14,11:00:00,,
,2026-03-14,10:30:00,,
,2026-03-14,10:00:00,,
,2026-03-14,09:30:00,,
,2026-03-14,09:00:00,,
,2026-03-14,07:00:00,,
,2026-03-14,05:30:00,,
,2026-03-14,08:30:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE (2),2026-03-14,06:25:00,,
